segdesc   = GJNC2L_F
2018-05-31
 traces ->      1981      1982      1983      1984      1985      1986      1987      1988      1989      1990      1991      1992      1993      1994      1995      1996      1997      1998      1999      2000      2001      2002      2003      2004      2005      2006      2007      2008      2009      2010      2011      2012      2013      2014      2015
 1/2021       45.737    50.398    49.993    46.389    39.289    34.156    31.755    29.700    33.753    38.216    49.392    37.440    45.121    41.178    46.794    42.802    35.961    31.027    31.274    27.670    32.450    52.099    45.014    41.390    37.198    41.676    36.413    43.622    40.686    29.743    33.668    34.430    35.203    31.642    37.860
 2/2021       37.610    42.555    61.921    48.183    32.771    29.448    26.711    26.103    28.939    37.709    41.271    41.021    49.898    35.311    41.437    40.643    37.368    28.167    26.134    25.998    27.733    44.045    37.677    42.526    32.441    40.077    30.134    34.283    34.693    25.791    33.478    34.095    30.064    27.298    33.791
 3/2021       47.835    75.994   130.264    64.794    48.077    67.678    40.245    41.435    59.486    75.858    68.670    86.748    60.422    69.986    60.414    54.167    45.495    41.062    32.394    38.257    68.941    58.042    50.978   118.344    41.565    69.037    35.964    55.215    59.441    38.401    44.376    51.928    36.522    52.130    68.064
 4/2021      124.629   280.883   276.963   178.805    96.072   150.607    82.678    82.564   165.743   232.365   146.547   133.219   126.809   162.025   146.848    85.048    95.221    83.856    78.067    79.763   173.863   225.722   181.123   180.087    95.558   134.128   101.962   143.766   124.108    69.785   101.769    81.875    94.083    88.099   124.834
 5/2021      544.267   509.477   377.160   291.489   166.132   159.727    98.399   172.220   241.583   609.905   233.407   422.299   260.674   459.308   341.522   214.993   172.097   214.029    70.474   199.707   222.734   475.092   243.536   230.084   401.210   330.857   200.629   325.302   113.119   136.099   236.131   156.881   108.095   221.130   393.159
 6/2021      504.141   300.852   249.202   146.394   126.080    82.036    71.681   165.552   121.054   436.585   134.817   488.547   132.304   370.128   219.167   211.274    74.890   106.045    29.229   161.086    80.897   294.249   118.655   112.295   384.578   158.814   199.981   358.368    26.765    78.135   193.382   140.302    63.917   200.988   494.048
 7/2021      161.927    84.526    91.306    50.733    38.382    26.354    23.229    60.216    43.954   145.623    34.003   272.713    39.275   103.624    77.436    93.090    17.576    23.146    11.902    29.871    24.666    90.802    32.105    34.281   117.944    70.230    44.481   126.856    16.301    22.557    39.883    36.508    20.700    99.943   200.693
 8/2021       84.785    49.957    44.879    43.175    30.088    28.154    24.932    31.682    40.083    61.442    31.026    82.266    30.567    68.358    42.401    54.740    24.607    29.630    18.862    24.256    27.845    50.748    40.043    33.628    54.391    36.834    42.570    46.934    24.697    30.495    38.961    25.713    23.667    51.589    78.576
 9/2021       77.595    72.261    74.850    55.005    61.725    43.448    38.350    51.393    51.534    71.386    51.367    67.459    50.602    77.707    52.800    59.219    43.432    43.451    38.969    55.812    60.308    58.092    55.772    66.113    58.956    49.212    48.043    56.123    40.448    61.661    53.636    40.358    38.929    74.650    63.078
10/2021       99.848   128.037   115.321    62.937    64.087    57.177    57.737    57.592    59.744    89.131    64.907    85.731    70.494   107.235    66.178    62.301    56.257    54.993    57.122    58.581    75.776    86.174   116.662    87.402    68.807    62.336    61.264    69.901    52.537    84.132    77.118    53.426    68.968    74.898    71.862
11/2021       76.275    80.507    82.939    59.454    48.763    45.881    48.466    49.676    55.921    68.522    53.006    63.162    59.290    72.200    59.496    48.853    45.317    45.862    44.229    44.992    63.234    66.402    74.898    60.435    55.717    52.622    54.710    56.623    41.742    54.851    52.511    48.279    52.906    60.363    63.214
12/2021       58.270    59.984    58.793    47.828    40.609    37.616    36.693    40.526    43.893    56.547    43.451    53.452    52.139    55.433    51.396    41.127    36.590    37.112    34.357    38.221    45.001    51.332    49.917    45.973    47.234    42.909    52.228    46.676    34.932    40.822    40.548    40.108    39.081    44.523    53.651
 1/2022       50.541    50.420    47.335    39.857    34.799    32.285    30.022    34.086    38.206    49.532    37.772    46.122    41.344    47.456    43.006    36.847    31.591    31.669    28.013    32.682    52.047    45.100    41.873    38.077    41.784    36.658    45.005    40.931    30.074    34.509    34.477    35.432    32.046    37.865    45.842
 2/2022       42.674    62.366    49.007    33.238    29.985    27.156    26.185    29.217    37.692    41.386    40.806    50.890    35.446    42.001    40.801    38.149    28.645    26.462    26.130    27.924    44.002    37.750    42.794    33.165    40.164    30.337    34.824    34.898    26.066    34.200    34.092    30.257    27.636    33.794    37.623
 3/2022       76.151   130.821    65.705    48.660    68.515    40.792    41.391    59.865    75.798    68.815    86.569    61.513    70.182    61.166    53.760    46.377    41.658    32.744    38.151    69.271    57.990    51.053   117.151    42.416    69.169    36.185    55.478    59.732    38.713    45.210    50.229    36.732    52.628    68.070    47.671
